count,angry,disgust,fear,happy,neutral,sad,surprise,temperature,light,genre
12,0,0,0,1,0,0,1,22.599999999999994,140,pop
15,0,0,0,1,0,0,1,22.999999999999993,110,pop
15,0,0,0,1,0,0,1,22.999999999999993,198,pop
17,0,0,0,1,0,0,1,22.399999999999995,146,pop
11,0,0,0,1,0,0,1,22.199999999999996,154,pop
14,0,0,0,1,0,0,1,22.199999999999996,163,pop
10,0,0,0,1,0,0,1,21.799999999999997,86,pop
19,0,0,0,1,0,0,1,23.79999999999999,167,pop
5,0,0,0,1,0,0,1,23.39999999999999,82,pop
16,0,0,0,1,0,0,1,21.4,82,pop
11,0,0,0,1,0,0,1,23.99999999999999,141,pop
6,0,0,0,1,1,0,0,20.399999999999988,118,jazz
5,0,0,0,1,1,0,0,19.99999999999999,116,jazz
16,0,0,0,1,1,0,0,17.999999999999996,114,jazz
4,0,0,0,1,1,0,0,19.99999999999999,49,jazz
15,0,0,0,1,1,0,0,21.199999999999985,120,jazz
5,0,0,0,1,1,0,0,17.4,159,jazz
7,0,0,0,1,1,0,0,18.199999999999996,113,jazz
11,0,0,0,1,1,0,0,21.199999999999985,87,jazz
11,0,0,0,1,1,0,0,21.199999999999985,61,jazz
8,0,0,0,1,1,0,0,18.799999999999994,122,jazz
4,0,0,0,1,1,0,0,19.79999999999999,20,jazz
5,0,0,0,1,1,0,0,22.79999999999998,25,jazz
7,0,0,0,1,1,0,0,20.399999999999988,175,jazz
13,0,0,0,1,1,0,0,20.599999999999987,38,jazz
6,0,0,0,1,1,0,0,21.399999999999984,56,jazz
8,0,0,0,1,1,0,0,21.999999999999982,48,jazz
16,0,0,0,1,1,0,0,22.39999999999998,20,jazz
13,0,0,0,1,1,0,0,21.799999999999983,100,jazz
7,0,0,0,1,1,0,0,19.99999999999999,19,jazz
14,0,0,0,1,1,0,0,18.799999999999994,20,jazz
12,0,0,0,1,1,0,0,22.39999999999998,79,jazz
5,0,0,0,1,1,0,0,18.799999999999994,166,jazz
8,0,0,0,1,1,0,0,22.79999999999998,170,jazz
16,0,0,0,1,1,0,0,20.399999999999988,23,jazz
7,0,0,0,1,1,0,0,18.999999999999993,18,jazz
9,0,0,0,1,1,0,0,17.4,79,jazz
13,0,0,0,1,1,0,0,18.999999999999993,121,jazz
14,0,0,0,1,1,0,0,18.199999999999996,78,jazz
11,0,0,0,1,1,0,0,19.79999999999999,177,jazz
10,0,0,0,1,1,0,0,17.599999999999998,121,jazz
5,0,0,0,1,1,0,0,18.599999999999994,134,jazz
4,0,0,0,1,1,0,0,19.99999999999999,151,jazz
5,0,0,0,1,1,0,0,22.39999999999998,141,jazz
13,0,0,0,1,1,0,0,17.599999999999998,162,jazz
5,0,0,0,1,1,0,0,19.39999999999999,36,jazz
3,0,0,0,1,1,0,0,22.79999999999998,102,jazz
14,0,0,0,1,1,0,0,18.199999999999996,142,jazz
4,0,0,0,1,1,0,0,17.4,69,jazz
15,0,0,0,1,1,0,0,21.399999999999984,106,jazz
3,0,0,0,1,1,0,0,20.399999999999988,171,jazz
5,0,0,0,1,1,0,0,21.199999999999985,105,jazz
7,0,0,0,1,1,0,0,19.39999999999999,147,jazz
14,0,0,0,1,1,0,0,17.999999999999996,173,jazz
13,0,0,0,1,1,0,0,20.599999999999987,44,jazz
8,0,0,0,1,1,0,0,17.599999999999998,68,jazz
16,0,0,0,1,1,0,0,20.19999999999999,111,jazz
11,0,0,0,1,1,0,0,19.39999999999999,145,jazz
7,0,0,0,1,1,0,0,19.39999999999999,57,jazz
6,0,0,0,1,1,0,0,19.99999999999999,95,jazz
8,0,0,0,1,1,0,0,22.39999999999998,80,jazz
8,0,0,0,1,1,0,0,21.599999999999984,72,jazz
8,0,0,0,1,1,0,0,17.4,169,jazz
14,0,0,0,1,1,0,0,18.599999999999994,85,jazz
4,0,0,0,1,1,0,0,20.599999999999987,128,jazz
15,0,0,0,1,1,0,0,18.999999999999993,64,jazz
7,0,0,0,1,1,0,0,20.399999999999988,168,jazz
7,0,0,0,1,1,0,0,21.799999999999983,130,jazz
8,0,0,0,1,1,0,0,19.199999999999992,127,jazz
10,0,0,0,1,1,0,0,20.799999999999986,109,jazz
16,0,0,0,1,1,0,0,17.2,96,jazz
10,0,0,0,1,1,0,0,22.19999999999998,63,jazz
8,0,0,0,1,1,0,0,20.999999999999986,171,jazz
4,0,0,0,1,1,0,0,19.39999999999999,91,jazz
3,0,0,0,1,1,0,0,17.4,162,jazz
12,0,0,0,1,1,0,0,22.19999999999998,112,jazz
11,0,0,0,1,1,0,0,22.39999999999998,79,jazz
9,0,0,0,1,1,0,0,22.79999999999998,32,jazz
15,0,0,0,1,1,0,0,20.999999999999986,117,jazz
15,0,0,0,1,1,0,0,20.399999999999988,69,jazz
14,0,0,0,1,1,0,0,19.99999999999999,21,jazz
7,0,0,0,1,1,0,0,18.999999999999993,134,jazz
12,0,0,0,1,1,0,0,22.39999999999998,59,jazz
14,0,0,0,1,1,0,0,19.199999999999992,44,jazz
10,0,0,0,1,1,0,0,22.79999999999998,37,jazz
4,0,0,0,1,1,0,0,20.599999999999987,65,jazz
15,0,0,0,1,1,0,0,19.59999999999999,44,jazz
10,0,0,0,1,1,0,0,19.199999999999992,105,jazz
3,0,0,0,1,1,0,0,21.599999999999984,161,jazz
5,0,0,0,1,1,0,0,21.999999999999982,57,jazz
5,0,0,0,1,1,0,0,17.799999999999997,157,jazz
14,0,0,0,1,1,0,0,18.999999999999993,64,jazz
15,0,0,0,1,1,0,0,20.999999999999986,96,jazz
7,0,0,0,1,1,0,0,21.599999999999984,135,jazz
4,0,0,0,1,1,0,0,18.999999999999993,21,jazz
6,0,0,0,1,1,0,0,20.399999999999988,126,jazz
5,0,0,0,1,1,0,0,22.19999999999998,22,jazz
8,0,0,0,1,1,0,0,19.99999999999999,57,jazz
8,0,0,0,1,1,0,0,20.399999999999988,96,jazz
5,0,0,0,1,1,0,0,21.399999999999984,35,jazz
11,0,0,0,1,1,0,0,20.999999999999986,74,jazz
7,0,0,0,1,1,0,0,17.599999999999998,94,jazz
11,0,0,0,1,1,0,0,20.19999999999999,50,jazz
10,0,0,0,1,1,0,0,19.199999999999992,140,jazz
11,0,0,0,1,1,0,0,17.2,165,jazz
5,0,0,0,1,1,0,0,19.199999999999992,173,jazz
3,0,0,0,1,1,0,0,20.19999999999999,167,jazz
11,0,0,0,1,1,0,0,17.799999999999997,95,jazz
11,0,0,0,1,1,0,0,17.999999999999996,142,jazz
4,0,0,0,1,1,0,0,21.599999999999984,94,jazz
12,0,0,0,1,1,0,0,18.999999999999993,152,jazz
15,0,0,0,1,1,0,0,19.79999999999999,104,jazz
10,0,0,0,1,1,0,0,22.59999999999998,124,jazz
3,0,0,0,1,1,0,0,18.399999999999995,85,jazz
9,0,0,0,1,1,0,0,18.799999999999994,116,jazz
9,0,0,0,1,1,0,0,21.599999999999984,115,jazz
7,0,0,0,1,1,0,0,21.399999999999984,160,jazz
16,0,0,0,1,1,0,0,21.799999999999983,121,jazz
12,0,0,0,1,1,0,0,18.199999999999996,58,jazz
6,0,0,0,1,1,0,0,20.599999999999987,26,jazz
6,0,0,0,1,1,0,0,22.39999999999998,137,jazz
13,0,0,0,1,1,0,0,22.59999999999998,33,jazz
7,0,0,0,1,1,0,0,19.199999999999992,48,jazz
13,0,0,0,1,1,0,0,18.199999999999996,121,jazz
5,0,0,0,1,1,0,0,19.59999999999999,164,jazz
13,0,0,0,1,1,0,0,21.199999999999985,35,jazz
16,0,0,0,1,1,0,0,19.199999999999992,92,jazz
15,0,0,0,1,1,0,0,22.79999999999998,133,jazz
15,0,0,0,1,1,0,0,21.599999999999984,106,jazz
3,0,0,0,1,1,0,0,20.999999999999986,167,jazz
16,0,0,0,1,1,0,0,22.19999999999998,168,jazz
10,0,0,0,1,1,0,0,18.999999999999993,141,jazz
5,0,0,0,1,1,0,0,17.599999999999998,67,jazz
14,0,0,0,1,1,0,0,18.399999999999995,104,jazz
12,0,0,0,1,1,0,0,17.599999999999998,100,jazz
11,0,0,0,1,1,0,0,20.999999999999986,62,jazz
7,0,0,0,1,1,0,0,19.79999999999999,176,jazz
7,0,0,0,1,1,0,0,22.19999999999998,169,jazz
13,0,0,0,1,1,0,0,20.399999999999988,47,jazz
11,0,0,0,1,1,0,0,20.599999999999987,116,jazz
11,0,0,0,1,1,0,0,21.799999999999983,71,jazz
8,0,0,0,1,1,0,0,20.999999999999986,168,jazz
13,0,0,0,1,1,0,0,21.999999999999982,149,jazz
4,0,0,0,1,1,0,0,17.4,20,jazz
9,0,0,0,1,1,0,0,18.999999999999993,68,jazz
5,0,0,0,1,1,0,0,19.59999999999999,45,jazz
11,0,0,0,1,1,0,0,20.999999999999986,117,jazz
5,0,0,0,1,1,0,0,21.399999999999984,33,jazz
15,0,0,0,1,1,0,0,22.39999999999998,119,jazz
16,0,0,0,1,1,0,0,22.19999999999998,26,jazz
10,0,0,0,1,1,0,0,20.19999999999999,152,jazz
15,0,0,0,1,1,0,0,18.399999999999995,109,jazz
15,0,0,0,1,1,0,0,17.2,151,jazz
13,0,0,0,1,1,0,0,21.599999999999984,42,jazz
8,0,0,0,1,1,0,0,19.79999999999999,80,jazz
4,0,0,0,1,1,0,0,21.799999999999983,79,jazz
5,0,0,0,1,1,0,0,21.599999999999984,69,jazz
13,0,0,0,1,1,0,0,18.399999999999995,92,jazz
11,0,0,0,1,1,0,0,22.59999999999998,48,jazz
4,0,0,0,1,1,0,0,18.199999999999996,134,jazz
11,0,0,0,1,1,0,0,17.599999999999998,67,jazz
9,0,0,0,1,1,0,0,17.4,48,jazz
14,0,0,0,1,1,0,0,17.799999999999997,86,jazz
13,0,0,0,1,1,0,0,20.799999999999986,19,jazz
15,0,0,0,1,1,0,0,20.599999999999987,64,jazz
12,0,0,0,1,1,0,0,21.799999999999983,61,jazz
13,0,0,0,1,1,0,0,21.399999999999984,27,jazz
4,0,0,0,1,1,0,0,19.39999999999999,85,jazz
15,0,0,0,1,1,0,0,22.59999999999998,70,jazz
16,0,0,0,1,1,0,0,18.399999999999995,63,jazz
10,0,0,0,1,1,0,0,18.399999999999995,152,jazz
15,0,0,0,1,1,0,0,17.799999999999997,140,jazz
9,0,0,0,1,1,0,0,20.799999999999986,41,jazz
9,0,0,0,1,1,0,0,19.199999999999992,87,jazz
8,0,0,0,1,1,0,0,19.79999999999999,129,jazz
11,0,0,0,1,1,0,0,19.59999999999999,169,jazz
8,0,0,0,1,1,0,0,22.19999999999998,81,jazz
13,0,0,0,1,1,0,0,18.399999999999995,27,jazz
12,0,0,0,1,1,0,0,18.999999999999993,89,jazz
12,0,0,0,1,1,0,0,21.199999999999985,111,jazz
10,0,0,0,1,1,0,0,20.999999999999986,162,jazz
11,0,0,0,1,1,0,0,17.799999999999997,71,jazz
7,0,0,0,1,1,0,0,17.799999999999997,44,jazz
11,0,0,0,1,1,0,0,22.79999999999998,103,jazz
16,0,0,0,1,1,0,0,22.19999999999998,52,jazz
3,0,0,0,1,1,0,0,17.799999999999997,156,jazz
7,0,0,0,1,1,0,0,19.59999999999999,84,jazz
5,0,0,0,1,1,0,0,21.799999999999983,147,jazz
10,0,0,0,1,1,0,0,19.99999999999999,114,jazz
10,0,0,0,1,1,0,0,18.799999999999994,84,jazz
15,0,0,0,1,1,0,0,20.399999999999988,93,jazz
11,0,0,0,1,1,0,0,22.59999999999998,161,jazz
5,0,0,0,1,1,0,0,18.799999999999994,39,jazz
6,0,0,0,1,1,0,0,20.19999999999999,135,jazz
10,0,0,0,1,1,0,0,21.599999999999984,31,jazz
4,0,0,0,1,1,0,0,19.79999999999999,39,jazz
14,0,0,0,1,1,0,0,17.4,84,jazz
5,0,0,0,1,1,0,0,17.2,135,jazz
16,0,0,0,1,1,0,0,18.199999999999996,151,jazz
9,0,0,0,1,1,0,0,22.59999999999998,74,jazz
10,0,0,0,1,1,0,0,22.39999999999998,87,jazz
6,0,0,0,1,1,0,0,17.999999999999996,152,jazz
14,0,0,0,1,1,0,0,19.59999999999999,56,jazz
15,0,0,0,1,1,0,0,20.599999999999987,96,jazz
16,0,0,0,1,1,0,0,22.19999999999998,111,jazz
7,0,0,0,1,1,0,0,18.999999999999993,46,jazz
15,0,0,0,1,1,0,0,19.59999999999999,176,jazz
7,0,0,0,1,1,0,0,18.199999999999996,62,jazz
16,0,0,0,1,1,0,0,21.199999999999985,174,jazz
3,0,0,0,1,1,0,0,21.599999999999984,176,jazz
9,0,0,0,1,1,0,0,22.19999999999998,124,jazz
15,0,0,0,1,1,0,0,18.399999999999995,100,jazz
11,0,0,0,1,1,0,0,22.79999999999998,142,jazz
12,0,0,0,1,1,0,0,17.799999999999997,49,jazz
11,0,0,0,1,1,0,0,17.599999999999998,163,jazz
9,0,0,0,1,1,0,0,18.999999999999993,97,jazz
5,0,0,0,1,1,0,0,19.199999999999992,55,jazz
11,0,0,0,1,1,0,0,19.199999999999992,144,jazz
7,0,0,0,1,1,0,0,20.999999999999986,132,jazz
11,0,0,0,1,1,0,0,17.4,89,jazz
8,0,0,0,1,1,0,0,19.199999999999992,155,jazz
11,0,0,0,1,1,0,0,18.399999999999995,85,jazz
6,0,0,0,1,1,0,0,18.599999999999994,162,jazz
3,0,0,0,1,1,0,0,21.399999999999984,24,jazz
6,0,0,0,1,1,0,0,22.19999999999998,137,jazz
15,0,0,0,1,1,0,0,19.79999999999999,67,jazz
4,0,0,0,1,1,0,0,21.799999999999983,162,jazz
16,0,0,0,1,1,0,0,18.399999999999995,97,jazz
10,0,0,0,1,1,0,0,21.599999999999984,85,jazz
13,0,0,0,1,1,0,0,22.79999999999998,177,jazz
7,0,0,0,1,1,0,0,19.79999999999999,147,jazz
11,0,0,0,1,1,0,0,22.19999999999998,161,jazz
10,0,0,0,1,1,0,0,17.2,23,jazz
7,0,0,0,1,1,0,0,21.599999999999984,164,jazz
9,0,0,0,1,1,0,0,19.39999999999999,85,jazz
5,0,0,0,1,1,0,0,20.599999999999987,171,jazz
11,0,0,0,1,1,0,0,18.399999999999995,172,jazz
8,0,0,0,1,1,0,0,17.2,106,jazz
3,0,0,0,1,1,0,0,19.39999999999999,179,jazz
3,0,0,0,1,1,0,0,19.59999999999999,120,jazz
9,0,0,0,1,1,0,0,19.79999999999999,112,jazz
3,0,0,0,1,1,0,0,21.999999999999982,111,jazz
5,0,0,0,1,1,0,0,19.39999999999999,68,jazz
14,0,0,0,1,1,0,0,19.99999999999999,76,jazz
16,0,0,0,1,1,0,0,22.19999999999998,92,jazz
4,0,0,0,1,1,0,0,21.999999999999982,110,jazz
15,0,0,0,1,1,0,0,19.39999999999999,104,jazz
3,0,0,0,1,1,0,0,21.199999999999985,87,jazz
11,0,0,0,1,1,0,0,17.999999999999996,54,jazz
10,0,0,0,1,1,0,0,19.199999999999992,174,jazz
6,0,0,0,1,1,0,0,17.799999999999997,130,jazz
3,0,0,0,1,1,0,0,19.99999999999999,80,jazz
9,0,0,0,1,1,0,0,17.4,139,jazz
3,0,0,0,1,1,0,0,18.199999999999996,64,jazz
4,0,0,0,1,1,0,0,17.599999999999998,88,jazz
5,0,0,0,1,1,0,0,18.199999999999996,114,jazz
11,0,0,0,1,1,0,0,20.599999999999987,49,jazz
12,0,0,0,1,1,0,0,22.59999999999998,75,jazz
4,0,0,0,1,1,0,0,22.59999999999998,123,jazz
5,0,0,0,1,1,0,0,17.2,124,jazz
11,0,0,0,1,1,0,0,21.399999999999984,27,jazz
8,1,1,1,0,0,0,0,23.799999999999994,159,metal
11,1,1,1,0,0,0,0,23.799999999999994,74,metal
9,1,1,1,0,0,0,0,22.0,173,metal
6,1,1,1,0,0,0,0,23.199999999999996,54,metal
18,1,1,1,0,0,0,0,24.199999999999992,116,metal
11,1,1,1,0,0,0,0,24.199999999999992,139,metal
8,1,1,1,0,0,0,0,23.199999999999996,77,metal
13,1,1,1,0,0,0,0,23.399999999999995,171,metal
13,1,1,1,0,0,0,0,23.999999999999993,76,metal
13,1,1,1,0,0,0,0,22.2,28,metal
10,1,1,1,0,0,0,0,22.599999999999998,19,metal
18,1,1,1,0,0,0,0,22.999999999999996,117,metal
7,1,1,1,0,0,0,0,24.199999999999992,149,metal
12,1,1,1,0,0,0,0,22.4,104,metal
16,1,1,1,0,0,0,0,22.599999999999998,18,metal
16,1,1,1,0,0,0,0,23.599999999999994,75,metal
12,1,1,1,0,0,0,0,22.4,90,metal
10,1,1,1,0,0,0,0,22.799999999999997,50,metal
7,1,1,1,0,0,0,0,23.799999999999994,82,metal
18,1,1,1,0,0,0,0,22.0,114,metal
11,1,1,1,0,0,0,0,22.0,27,metal
9,1,1,1,0,0,0,0,22.599999999999998,107,metal
5,1,1,1,0,0,0,0,22.799999999999997,133,metal
7,1,1,1,0,0,0,0,23.799999999999994,107,metal
15,1,1,1,0,0,0,0,22.0,132,metal
13,1,1,1,0,0,0,0,22.4,84,metal
15,1,1,1,0,0,0,0,23.999999999999993,99,metal
13,1,1,1,0,0,0,0,22.4,158,metal
8,1,1,1,0,0,0,0,22.4,51,metal
6,1,1,1,0,0,0,0,23.199999999999996,126,metal
15,1,1,1,0,0,0,0,23.599999999999994,161,metal
12,1,1,1,0,0,0,0,23.799999999999994,172,metal
15,1,1,1,0,0,0,0,22.799999999999997,54,metal
12,1,1,1,0,0,0,0,23.399999999999995,111,metal
6,1,1,1,0,0,0,0,22.999999999999996,148,metal
15,1,1,1,0,0,0,0,22.2,163,metal
9,1,1,1,0,0,0,0,22.999999999999996,138,metal
8,1,1,1,0,0,0,0,23.199999999999996,46,metal
8,1,1,1,0,0,0,0,22.0,93,metal
11,1,1,1,0,0,0,0,22.999999999999996,37,metal
12,1,1,1,0,0,0,0,22.4,53,metal
14,1,1,1,0,0,0,0,23.399999999999995,106,metal
13,1,1,1,0,0,0,0,22.999999999999996,179,metal
10,1,1,1,0,0,0,0,22.999999999999996,128,metal
19,1,1,1,0,0,0,0,23.199999999999996,145,metal
9,1,1,1,0,0,0,0,23.999999999999993,172,metal
7,1,1,1,0,0,0,0,23.999999999999993,178,metal
5,1,1,1,0,0,0,0,22.2,175,metal
9,1,1,1,0,0,0,0,23.399999999999995,81,metal
15,1,1,1,0,0,0,0,22.4,18,metal
5,1,1,1,0,0,0,0,23.199999999999996,130,metal
8,1,1,1,0,0,0,0,22.599999999999998,151,metal
5,1,1,1,0,0,0,0,23.199999999999996,105,metal
12,1,1,1,0,0,0,0,22.599999999999998,42,metal
13,1,1,1,0,0,0,0,22.599999999999998,106,metal
7,1,1,1,0,0,0,0,23.799999999999994,176,metal
18,1,1,1,0,0,0,0,22.4,130,metal
8,1,1,1,0,0,0,0,22.999999999999996,138,metal
16,1,1,1,0,0,0,0,22.799999999999997,165,metal
11,1,1,1,0,0,0,0,22.999999999999996,161,metal
19,1,1,1,0,0,0,0,22.599999999999998,117,metal
17,1,1,1,0,0,0,0,23.999999999999993,165,metal
10,1,1,1,0,0,0,0,23.199999999999996,124,metal
13,1,1,1,0,0,0,0,23.399999999999995,177,metal
12,1,1,1,0,0,0,0,22.999999999999996,126,metal
12,1,1,1,0,0,0,0,24.199999999999992,177,metal
16,1,1,1,0,0,0,0,22.2,162,metal
9,1,1,1,0,0,0,0,22.999999999999996,34,metal
6,1,1,1,0,0,0,0,22.799999999999997,38,metal
14,1,1,1,0,0,0,0,22.0,141,metal
9,1,1,1,0,0,0,0,22.0,28,metal
8,1,1,1,0,0,0,0,23.399999999999995,119,metal
13,1,1,1,0,0,0,0,22.999999999999996,146,metal
9,1,1,1,0,0,0,0,22.0,113,metal
14,1,1,1,0,0,0,0,24.199999999999992,147,metal
7,1,1,1,0,0,0,0,23.799999999999994,41,metal
14,1,1,1,0,0,0,0,23.799999999999994,26,metal
13,1,1,1,0,0,0,0,23.999999999999993,51,metal
17,1,1,1,0,0,0,0,23.399999999999995,170,metal
19,1,1,1,0,0,0,0,23.199999999999996,90,metal
9,1,1,1,0,0,0,0,23.199999999999996,160,metal
6,1,1,1,0,0,0,0,23.399999999999995,149,metal
18,1,1,1,0,0,0,0,22.4,58,metal
8,1,1,1,0,0,0,0,22.0,46,metal
14,1,1,1,0,0,0,0,23.199999999999996,166,metal
6,1,1,1,0,0,0,0,22.999999999999996,72,metal
5,1,1,1,0,0,0,0,22.999999999999996,70,metal
16,1,1,1,0,0,0,0,22.599999999999998,167,metal
6,1,1,1,0,0,0,0,22.0,55,metal
9,1,1,1,0,0,0,0,22.4,147,metal
11,1,1,1,0,0,0,0,23.399999999999995,44,metal
16,1,1,1,0,0,0,0,22.999999999999996,52,metal
15,1,1,1,0,0,0,0,23.599999999999994,157,metal
11,1,1,1,0,0,0,0,23.799999999999994,81,metal
19,1,1,1,0,0,0,0,22.999999999999996,166,metal
14,1,1,1,0,0,0,0,23.799999999999994,23,metal
10,1,1,1,0,0,0,0,23.199999999999996,100,metal
11,1,1,1,0,0,0,0,22.0,18,metal
7,1,1,1,0,0,0,0,23.599999999999994,91,metal
11,1,1,1,0,0,0,0,22.799999999999997,53,metal
15,1,1,1,0,0,0,0,22.0,174,metal
10,1,1,1,0,0,0,0,23.599999999999994,43,metal
8,1,1,1,0,0,0,0,23.399999999999995,25,metal
6,1,1,1,0,0,0,0,23.999999999999993,88,metal
5,1,1,1,0,0,0,0,22.4,166,metal
14,1,1,1,0,0,0,0,22.999999999999996,23,metal
13,1,1,1,0,0,0,0,23.199999999999996,88,metal
17,1,1,1,0,0,0,0,23.999999999999993,167,metal
15,1,1,1,0,0,0,0,22.0,56,metal
12,1,1,1,0,0,0,0,23.399999999999995,64,metal
13,1,1,1,0,0,0,0,22.2,140,metal
10,1,1,1,0,0,0,0,22.599999999999998,52,metal
7,1,1,1,0,0,0,0,23.999999999999993,88,metal
12,1,1,1,0,0,0,0,22.799999999999997,73,metal
13,1,1,1,0,0,0,0,23.799999999999994,96,metal
6,1,1,1,0,0,0,0,23.199999999999996,71,metal
5,1,1,1,0,0,0,0,23.399999999999995,91,metal
13,1,1,1,0,0,0,0,22.2,21,metal
17,1,1,1,0,0,0,0,22.599999999999998,140,metal
6,1,1,1,0,0,0,0,22.999999999999996,141,metal
13,1,1,1,0,0,0,0,22.2,135,metal
8,1,1,1,0,0,0,0,23.799999999999994,149,metal
16,1,1,1,0,0,0,0,24.199999999999992,63,metal
13,1,1,1,0,0,0,0,22.999999999999996,155,metal
7,1,1,1,0,0,0,0,22.599999999999998,80,metal
8,1,1,1,0,0,0,0,23.599999999999994,50,metal
19,1,1,1,0,0,0,0,22.599999999999998,109,metal
5,1,1,1,0,0,0,0,22.799999999999997,60,metal
8,1,1,1,0,0,0,0,22.999999999999996,76,metal
7,1,1,1,0,0,0,0,22.799999999999997,18,metal
19,1,1,1,0,0,0,0,22.4,43,metal
17,1,1,1,0,0,0,0,23.199999999999996,21,metal
13,1,1,1,0,0,0,0,22.2,64,metal
10,1,1,1,0,0,0,0,22.799999999999997,153,metal
9,1,1,1,0,0,0,0,24.199999999999992,176,metal
7,1,1,1,0,0,0,0,23.999999999999993,37,metal
18,1,1,1,0,0,0,0,23.599999999999994,123,metal
8,1,1,1,0,0,0,0,23.799999999999994,110,metal
14,1,1,1,0,0,0,0,24.199999999999992,136,metal
11,1,1,1,0,0,0,0,22.799999999999997,76,metal
18,1,1,1,0,0,0,0,23.199999999999996,172,metal
15,1,1,1,0,0,0,0,22.0,151,metal
15,1,1,1,0,0,0,0,22.2,120,metal
10,1,1,1,0,0,0,0,23.999999999999993,126,metal
5,1,1,1,0,0,0,0,23.599999999999994,166,metal
6,1,1,1,0,0,0,0,24.199999999999992,64,metal
18,1,1,1,0,0,0,0,23.599999999999994,148,metal
8,1,1,1,0,0,0,0,23.199999999999996,82,metal
19,1,1,1,0,0,0,0,22.2,127,metal
12,1,1,1,0,0,0,0,23.399999999999995,31,metal
7,1,1,1,0,0,0,0,22.999999999999996,87,metal
17,1,1,1,0,0,0,0,23.799999999999994,89,metal
9,1,1,1,0,0,0,0,24.199999999999992,118,metal
9,1,1,1,0,0,0,0,23.999999999999993,91,metal
14,1,1,1,0,0,0,0,22.4,84,metal
18,1,1,1,0,0,0,0,22.4,54,metal
18,1,1,1,0,0,0,0,23.999999999999993,73,metal
19,1,1,1,0,0,0,0,22.999999999999996,158,metal
10,1,1,1,0,0,0,0,23.999999999999993,71,metal
5,1,1,1,0,0,0,0,22.4,123,metal
18,1,1,1,0,0,0,0,22.2,61,metal
13,1,1,1,0,0,0,0,23.999999999999993,81,metal
9,1,1,1,0,0,0,0,22.799999999999997,92,metal
16,1,1,1,0,0,0,0,22.4,93,metal
7,1,1,1,0,0,0,0,22.0,36,metal
19,1,1,1,0,0,0,0,22.2,22,metal
13,1,1,1,0,0,0,0,22.599999999999998,164,metal
19,1,1,1,0,0,0,0,23.199999999999996,64,metal
18,1,1,1,0,0,0,0,23.199999999999996,86,metal
18,1,1,1,0,0,0,0,22.2,55,metal
18,1,1,1,0,0,0,0,22.599999999999998,97,metal
6,1,1,1,0,0,0,0,22.0,140,metal
5,1,1,1,0,0,0,0,22.599999999999998,55,metal
17,1,1,1,0,0,0,0,22.599999999999998,153,metal
14,1,1,1,0,0,0,0,22.2,92,metal
5,1,1,1,0,0,0,0,23.399999999999995,91,metal
8,1,1,1,0,0,0,0,22.999999999999996,145,metal
15,1,1,1,0,0,0,0,22.2,65,metal
6,1,1,1,0,0,0,0,23.999999999999993,141,metal
10,1,1,1,0,0,0,0,23.999999999999993,57,metal
15,1,1,1,0,0,0,0,24.199999999999992,22,metal
7,1,1,1,0,0,0,0,23.999999999999993,22,metal
18,1,1,1,0,0,0,0,22.4,139,metal
8,1,1,1,0,0,0,0,22.2,50,metal
7,1,1,1,0,0,0,0,22.599999999999998,88,metal
7,1,1,1,0,0,0,0,23.399999999999995,171,metal
12,1,1,1,0,0,0,0,23.999999999999993,44,metal
10,1,1,1,0,0,0,0,22.599999999999998,105,metal
11,1,1,1,0,0,0,0,23.999999999999993,143,metal
13,1,1,1,0,0,0,0,22.2,120,metal
15,1,1,1,0,0,0,0,22.599999999999998,99,metal
9,1,1,1,0,0,0,0,22.4,24,metal
12,1,1,1,0,0,0,0,24.199999999999992,129,metal
9,1,1,1,0,0,0,0,22.999999999999996,158,metal
9,1,1,1,0,0,0,0,22.799999999999997,23,metal
14,1,1,1,0,0,0,0,24.199999999999992,177,metal
8,1,1,1,0,0,0,0,22.999999999999996,162,metal
11,1,1,1,0,0,0,0,23.199999999999996,98,metal
6,1,1,1,0,0,0,0,22.799999999999997,41,metal
9,1,1,1,0,0,0,0,22.2,120,metal
13,1,1,1,0,0,0,0,23.599999999999994,44,metal
19,1,1,1,0,0,0,0,23.399999999999995,35,metal
7,1,1,1,0,0,0,0,22.599999999999998,177,metal
12,1,1,1,0,0,0,0,22.2,46,metal
15,1,1,1,0,0,0,0,23.199999999999996,163,metal
15,1,1,1,0,0,0,0,23.999999999999993,48,metal
5,1,1,1,0,0,0,0,23.999999999999993,106,metal
6,1,1,1,0,0,0,0,23.999999999999993,158,metal
8,1,1,1,0,0,0,0,23.999999999999993,42,metal
8,1,1,1,0,0,0,0,23.399999999999995,76,metal
18,1,1,1,0,0,0,0,22.599999999999998,34,metal
15,1,1,1,0,0,0,0,23.399999999999995,42,metal
18,1,1,1,0,0,0,0,22.2,137,metal
18,1,1,1,0,0,0,0,23.599999999999994,151,metal
14,1,1,1,0,0,0,0,23.799999999999994,38,metal
16,1,1,1,0,0,0,0,22.999999999999996,100,metal
8,1,1,1,0,0,0,0,22.0,103,metal
19,1,1,1,0,0,0,0,23.399999999999995,157,metal
19,1,1,1,0,0,0,0,22.0,173,metal
19,1,1,1,0,0,0,0,24.199999999999992,134,metal
17,1,1,1,0,0,0,0,22.599999999999998,81,metal
5,1,1,1,0,0,0,0,22.599999999999998,28,metal
